Date,Open,High,Low,Close,Volume,Adj Close
2011-11-28,372.349976,393.630005,370.200012,389.700012,94722100,51.836475
2011-11-21,370.400024,377.930023,363.320007,363.570007,96252100,48.360756
2011-11-14,383.519989,391.140015,374.880005,374.940002,103238200,49.873154
2011-11-07,399.910004,408.00,380.26001,384.619995,131397000,51.160751
2011-10-31,402.419983,409.330017,393.220001,400.23999,99412800,53.238468
2011-10-24,396.179993,409.00,393.150024,404.949982,110318800,53.864971
2011-10-17,421.740021,426.699982,390.75,392.869995,192111000,52.258137
2011-10-10,379.090027,422.00,378.209991,422.00,133502000,56.1329
2011-10-03,380.369995,384.779999,354.23999,369.799988,201864300,49.189449
2011-09-26,399.859985,409.25,381.179993,381.320007,153686900,50.721798
2011-09-19,397.00,422.860016,395.199982,404.299988,186017400,53.778511
2011-09-12,373.00,400.50,371.899994,400.50,127972400,53.273052
2011-09-06,367.369995,388.609985,366.480011,377.47998,115077900,50.211014
2011-08-29,388.179993,392.080017,371.830017,374.049988,106422100,49.754768
2011-08-22,364.51001,383.799988,355.089996,383.579987,166562000,51.022411
2011-08-15,379.630005,384.970001,356.00,356.029999,151433900,47.357811
2011-08-08,361.690002,379.640015,353.019989,376.98999,218800900,50.145836
2011-08-01,397.779999,399.50,362.570007,373.619995,203044100,49.697571
2011-07-25,390.350006,404.50,384.00,390.47998,147616500,51.940228
2011-07-18,365.429993,396.27002,365.279999,393.299988,168820100,52.315334
2011-07-11,356.340027,365.00,348.619995,364.919983,110046100,48.540329
2011-07-05,343.00,360.00,342.50,359.709991,105561000,47.847313
2011-06-27,327.589996,343.50,327.25,343.26001,87246300,45.659195
2011-06-20,317.359985,333.149994,310.50,326.350006,126208800,43.409889
2011-06-13,327.200012,333.25,318.330017,320.259979,109442400,42.599815
2011-06-06,345.700012,347.049988,325.509979,325.900024,101724700,43.350033
2011-05-31,341.100006,352.130005,341.00,343.440002,101529400,45.68314
2011-05-23,329.970001,338.559998,329.420013,337.410004,71295500,44.881046
2011-05-16,339.199982,342.410004,330.730011,335.220001,91801200,44.589745
2011-05-09,347.860016,350.00,340.350006,340.50,73547700,45.292068
2011-05-02,349.73999,351.830017,345.50,346.660004,88070700,46.11145
2011-04-25,350.339996,354.98999,345.52002,350.130005,116443100,46.573017
2011-04-18,326.099976,355.130005,320.160004,350.699982,155234600,46.648834
2011-04-11,334.059998,336.140015,326.799988,327.459991,96310600,43.557533
2011-04-04,344.309998,344.600006,333.949982,335.059998,104816800,44.568462
2011-03-28,353.149994,354.320007,343.300018,344.559998,84217100,45.832115
2011-03-21,335.990021,352.059998,335.26001,351.540009,98097100,46.760571
2011-03-14,353.179993,356.47998,326.259979,330.669983,186584300,43.98452
2011-03-07,361.399994,361.669983,344.899994,351.98999,116718200,46.820427
2011-02-28,351.23999,360.290009,347.679993,360.00,120792800,47.885887
2011-02-22,342.149994,348.429993,337.720001,348.160004,151520600,46.310978
2011-02-14,356.790009,364.899994,349.519989,350.559998,121119400,46.630215
2011-02-07,347.889984,360.00,347.640015,356.850006,132246500,47.466888
2011-01-31,335.799988,346.700012,334.299988,346.50,88923600,46.090168
2011-01-24,326.869995,345.600006,326.720001,336.100006,125275500,44.706799
2011-01-18,329.52002,348.600006,326.00,326.720001,283487500,43.459103
2011-01-10,338.829987,348.47998,337.169983,348.47998,90043900,46.353539
2011-01-03,325.640015,336.350006,324.840027,336.119995,81104900,44.709457
2010-12-27,322.850006,326.660004,321.309998,322.559998,46994000,42.905758
2010-12-20,321.599976,325.720001,318.230011,323.600006,70690200,43.044094
2010-12-13,324.369995,325.059998,319.00,320.610016,95854700,42.646374
2010-12-06,318.640015,323.98999,317.110016,320.559998,85926600,42.639721
2010-11-29,315.50,319.00,310.869995,317.440002,110716200,42.224712
2010-11-22,306.679993,317.700012,305.869995,315.00,97739600,41.900154
2010-11-15,308.460022,310.540009,297.76001,306.730011,121002000,40.80011
2010-11-08,317.200012,321.300018,303.630005,308.029999,110333000,40.973026
2010-11-01,302.220001,320.180023,302.200012,317.130005,118495400,42.183479
2010-10-25,309.090027,311.600006,300.869995,300.980011,108297800,40.035263
2010-10-18,318.470001,319.00,300.02002,307.470001,198582800,40.89854
2010-10-11,294.73999,315.00,292.48999,314.73999,148694000,41.865566
2010-10-04,281.600006,294.50,277.769989,294.069977,133747000,39.116119
2010-09-27,293.980011,294.730011,275.00,282.52002,155452700,37.579781
2010-09-20,276.079987,293.529999,275.850006,292.319977,167382300,38.883339
2010-09-13,265.820007,277.960022,265.519989,275.369995,125643900,36.628712
2010-09-07,256.640015,266.52002,256.25,263.410004,105951600,35.037838
2010-08-30,240.76001,258.779999,240.349991,258.77002,121866500,34.420643
2010-08-23,251.790009,252.00,235.559998,241.619995,131418500,32.139412
2010-08-16,247.580002,254.669998,246.62001,249.639999,94585100,33.206203
2010-08-09,261.480011,262.149994,246.119995,249.099991,113244600,33.134373
2010-08-02,260.440002,264.279999,257.630005,260.090027,100003900,34.596226
2010-07-26,260.00,265.990021,254.900009,257.25,130866200,34.218456
2010-07-19,249.880005,265.149994,239.600006,259.940002,223190300,34.576271
2010-07-12,258.529999,261.850006,246.429993,249.900009,221528700,33.240788
2010-07-06,251.00,262.900024,246.160004,259.619995,152578600,34.533707
2010-06-28,266.929993,269.75,243.200012,246.939987,208724100,32.847057
2010-06-21,277.690002,279.009979,265.809998,266.699982,176321400,35.47546
2010-06-14,255.960007,275.00,254.01001,274.070007,181459400,36.455795
2010-06-07,258.290009,259.149994,242.199982,253.509995,203222800,33.720974
2010-06-01,259.690002,265.940002,254.62999,255.960007,185839500,34.046867
2010-05-24,247.279999,259.400024,237.160004,256.880005,206739800,34.169243
2010-05-17,254.700012,258.549988,231.349991,242.319992,253902300,32.232521
2010-05-10,250.25,265.00,248.529984,253.819992,192333400,33.762211
2010-05-03,263.839996,267.880005,199.25,235.860001,251157200,31.373238
2010-04-26,271.880005,272.459991,256.410004,261.089996,152405900,34.72924
2010-04-19,247.029999,272.179993,241.769989,270.829987,193901100,36.024818
2010-04-12,242.199982,251.140015,241.110001,247.399994,108532200,32.908245
2010-04-05,234.980011,241.920013,234.769989,241.789993,133359900,32.162025
2010-03-29,233.00,238.730011,231.619995,235.970001,131366200,31.387869
2010-03-22,220.470001,231.950012,220.150009,230.899994,141989500,30.713476
2010-03-15,225.380005,226.449982,220.25,222.25,114646100,29.562885
2010-03-08,220.01001,227.729996,217.889999,226.600006,138419500,30.141508
2010-03-01,205.75,219.699997,205.449997,218.950012,137717700,29.123932
2010-02-22,202.339996,205.169998,195.709991,204.619995,129940500,27.217806
2010-02-16,201.940002,204.309998,200.860001,201.669998,113651800,26.825409
